LAT,LONG,NAME
32.3565605,-82.7998611,Race School (historical)
34.067614,-82.798749,Saint Pauls School (historical)
33.2959772,-82.7948605,Thankful School (historical)
31.4396433,-82.7881974,Satilla School
33.170704,-82.7879152,Victor School (historical)
32.8409913,-82.7856937,Smiths Grove School (historical)
32.8746016,-82.780971,Indian Hill School (historical)
34.261496,-82.7798576,Cooley School (historical)
32.1540647,-82.7768058,Wheeler County High School
33.1532046,-82.774859,Victorwick School (historical)
32.1468426,-82.7726392,Wheeler County Primary School
32.2954514,-82.7715265,White Spring School (historical)
32.3615604,-82.7693044,Harrigan School (historical)
34.0870581,-82.7676368,Rose Hill School (historical)
31.791851,-82.7631978,Barrel Head School (historical)
31.0285426,-82.759585,Clinch Middle School
32.4285026,-82.7576378,Tweed School (historical)
32.4532241,-82.7573601,Long Branch School (historical)
32.5251663,-82.7562492,Silver School (historical)
31.0349315,-82.754585,Homerville Elementary School
31.0468758,-82.7526407,Clinch County High School
31.0352093,-82.7512517,Clinch County Pre-School
31.7621297,-82.7506976,Snipes School (historical)
33.7376282,-82.7506984,Wilkes Academy
32.8993235,-82.7490253,Wisdom School (historical)
33.7290173,-82.7484759,Washington-Wilkes Comprehensive High School
34.1976095,-82.7484681,Savannah School (historical)
32.547388,-82.7451377,Leach Academy (historical)
33.8587344,-82.7437515,Rosenwald High School
33.8792892,-82.739862,Pole Branch School
31.6115812,-82.7381962,West Green Elementary School
33.7367948,-82.73792,Washington Academy (historical)
33.7404058,-82.7354199,Washington Public School (historical)
32.4754456,-82.7351373,Wilkes School (historical)
32.7265502,-82.7323595,Wrightsville Elementary School
32.4515576,-82.7320815,Blue Spring School (historical)
31.6865779,-82.73153,Pine Forest School (historical)
32.8248809,-82.7312477,Washington-Johnson School
32.5246108,-82.7309706,Pleasant Springs School (historical)
34.060393,-82.729025,Banks School
32.7365499,-82.7273593,Johnson County High School
33.7345725,-82.7248636,Washington-Wilkes Middle School
32.7223836,-82.7243036,Wrightsville Primary School
33.7265173,-82.7206965,Washington-Wilkes Primary School
31.1660412,-82.7179192,Cogdell School (historical)
32.6084976,-82.7126367,Pine Grove School (historical)
33.8392908,-82.7115283,Reeves Chapel School
32.5187778,-82.6998585,Hillburn School (historical)
33.7676268,-82.6984733,Cherry Grove School
33.4579151,-82.6956907,Norwood School
31.9421258,-82.6895834,Ocmulgee Academy
34.0326167,-82.6873576,Beulah School (historical)
31.9343487,-82.6795831,Lumber City Elementary School
33.4137502,-82.6770787,Warrenton School
32.1785117,-82.6762471,Wheeler County Elementary School
33.4106948,-82.6687451,Mildred E Freeman Elementary School
32.5926648,-82.6673575,Bay Spring School (historical)
33.7254059,-82.65986,Rocky Mount Academy (historical)
33.862901,-82.6595812,Danburg School
33.398473,-82.6593002,Warren County High School
32.9990423,-82.6581884,Browns Grove School (historical)
33.0398743,-82.6551328,May Branch School (historical)
33.816236,-82.6493035,Mulberry School
33.0240415,-82.6473548,Hall School (historical)
31.5163108,-82.6373602,Nicholls Elementary School
31.5163108,-82.6368046,Nicholls High School
34.0156736,-82.6223562,Petersburg School (historical)
31.8021314,-82.6198598,Union School (historical)
33.7534602,-82.6162469,Mount Nebo School
31.8612972,-82.6106922,Jeff Davis High School
31.8635194,-82.6101367,Jeff Davis Junior High School
31.8712971,-82.6093032,Jeff Davis School
33.762071,-82.6090242,Metasville High School
32.3668408,-82.6026335,Treutlen High School
33.2332013,-82.6020751,Glascock County Consolidated School
33.8526236,-82.5970787,Saint Johns School
32.5321112,-82.595133,Adrian Elementary School
33.5454121,-82.5942991,Liberty Hill School (historical)
32.3743408,-82.5870775,Treutlen Primary School
32.1857883,-82.5843979,Brewton - Parker College
32.3798961,-82.5831885,Treutlen Elementary School
32.1821259,-82.5823558,Montgomery County High School
32.1937925,-82.5812446,Montgomery County Elementary School
33.427083,-82.5762421,Briarwood Academy
31.1049352,-82.5745829,Manor School
31.8260212,-82.5712468,Palmetto School (historical)
30.6907729,-82.5617971,Fargo Elementary School
33.8915114,-82.5359651,New Tabernacle School
32.8457123,-82.524297,Tarvers Grove School (historical)
33.1007049,-82.5240176,Field Grove School (historical)
33.192091,-82.5229061,Avera Junior High School
31.8038005,-82.5206897,Morgans Chapel School (historical)
32.6912726,-82.5195753,Kite Elementary School
33.8559569,-82.5154086,Ebenezer School
33.4543044,-82.5148513,Maxwell Elementary School
33.4545821,-82.5145735,Mount Pleasant School (historical)
33.7870698,-82.5137415,Harmony School
33.4718038,-82.5065178,Thomson High School
33.4698593,-82.5056844,Jones School
33.4595819,-82.5040177,Thomson Elementary School
33.4756925,-82.5020732,Pine Street School
33.2226455,-82.4984607,Laurel Hill School (historical)
33.6204092,-82.4937401,Holly Grove School (historical)
33.2662552,-82.4926272,Davis School
33.5987434,-82.4926289,Republican School (historical)
33.7965141,-82.4915184,Lincoln County Elementary School
33.4773591,-82.4909618,Norris Middle School
33.4348606,-82.4870725,Sweetwater School (historical)
33.0290401,-82.4867947,Garden Grove Church and School
33.1493144,-82.4851275,Gamble Mill School (historical)
33.6895732,-82.4829066,Zion School (historical)
33.7892922,-82.4804069,Lincolnton Academy (historical)
31.7621354,-82.4795778,Johnson School (historical)
33.2604221,-82.4779047,Steep Hollow School (historical)
32.9173766,-82.4756841,Lewis Grove School (historical)
32.8818221,-82.4712398,Bartow High School
33.7940144,-82.47124,Lincoln County High School
33.3534744,-82.4704051,Harrison School (historical)
33.0773719,-82.4665163,Pioneer School
31.5452031,-82.463189,Bacon County Elementary School
33.7365162,-82.4617949,Jones Academy (historical)
31.5482585,-82.4612446,Bacon County High School
33.2123679,-82.46096,Stapleton High School
33.6540193,-82.459017,Clay Hill School (historical)
31.917135,-82.4579084,Union Grove School (historical)
33.2276452,-82.4579044,Stapleton School
33.3143091,-82.4567934,Purvis School
33.1484809,-82.456238,Stone Springfield School
31.5368705,-82.4542998,Bacon County Middle School
33.3198644,-82.4542933,Purvis School
33.4779147,-82.4523497,Saint Luke School
33.6140209,-82.4501277,Redoak School (historical)
33.1140375,-82.4498491,Logyard School (historical)
33.445138,-82.4498494,Farr School
33.6004103,-82.4492943,Boydsville High School (historical)
33.7031843,-82.4492945,Woodlawn School (historical)
31.6982509,-82.4417989,Dyal Elementary School
32.787658,-82.4392952,Pinetucky School (historical)
33.2654218,-82.4298482,Shady Grove School (historical)
32.2268516,-82.428462,Vidalia Area Vocational-Technical School
32.2268516,-82.4276287,Vidalia High School
33.3518078,-82.4256818,Fort Creek School (historical)
33.3979174,-82.424293,Mount Gilead School
33.3498634,-82.4231817,Place of Worship:Poplar Head Church and School
33.7404054,-82.4231827,Agnes School (historical)
33.482359,-82.4220711,Marshall School (historical)
33.2981984,-82.4184592,Tabernacle School (historical)
32.2190742,-82.4176282,Vidalia School
33.1415365,-82.4162372,Rockydale School (historical)
33.7195728,-82.4159603,Liberty Hill School (historical)
33.2279229,-82.4123479,Tuckahoe School (historical)
33.0068183,-82.4079043,Louisville District School Number 1 (historical)
32.8682112,-82.4067939,Wadley High School
32.2215744,-82.4065167,Dickerson High School
33.0837604,-82.4042927,Gallilee School
32.9937631,-82.4040154,Jefferson County Training School (historical)
32.2060193,-82.403461,Meadows School
31.2338271,-82.4020764,Ware County Junior High School
31.2499379,-82.4017985,Waycross Vocational School
32.9212652,-82.4017935,Moxley Junior High School (historical)
31.1916,-82.3994,Ware County Learning Center
32.8643223,-82.3992938,Carver - Wadley Junior High School
32.2215746,-82.3987386,Dickerson School
33.7456833,-82.3951265,Liberty School (historical)
33.0423727,-82.3942927,Louisville High School
31.2349384,-82.3934647,Ware County High School
31.2077168,-82.3926314,Waycross-Ware County Junior College
33.2090344,-82.3920698,Wrens High School
31.3843781,-82.3890195,Chatham School (historical)
33.2126454,-82.3859586,Wrens Elementary School
33.5179135,-82.3856812,Morris School (historical)
31.4090996,-82.3851303,Hurricane School (historical)
33.4751371,-82.3826256,Fairmont School (historical)
33.411528,-82.3823476,Dearing Elementary School
31.2128,-82.3823,Okefenokee Technical College
31.2132726,-82.3817973,Waycross Ware Technical School
33.1537583,-82.3792919,Lofton School
33.3820845,-82.3792919,Headstall School
33.2476443,-82.3790139,Beckman School (historical)
33.4990253,-82.3779033,Calloway School (historical)
31.2491054,-82.3762413,Wacona School
33.2601439,-82.3745693,Postoak School (historical)
31.2121617,-82.3729079,Crawford Street School
33.3756959,-82.3687361,Adams School (historical)
31.2118842,-82.3667964,Isabella Street School
31.2104953,-82.3665186,University of Georgia
32.2049091,-82.3665151,Toombs County Area Technical Institute
33.4206944,-82.3656805,Piney Grove School (historical)
31.2118842,-82.3654075,Saint Josephs Academy
33.3318083,-82.3640137,Reeves School (historical)
31.1896624,-82.363463,Gilchrist Park School
31.2279951,-82.3615182,Center High School
31.8760277,-82.3615167,Altamaha Elementary School
31.3157702,-82.3606846,Baxley School (historical)
31.2252174,-82.3601292,Colley Street Vocational School
31.2274396,-82.3598514,Bailey Street School
31.1996623,-82.3595738,Reidsville School
31.2229953,-82.3581846,Center Junior High School
33.7279065,-82.3579032,Martins Academy (historical)
33.1398697,-82.3554027,Ocala School (historical)
31.7543625,-82.3548512,Appling County Primary School
31.7543625,-82.3542956,Appling County Elementary School
31.7579736,-82.3540178,Appling County High School
31.2185511,-82.3517953,Quarterman Street School (historical)
31.204107,-82.3515177,Morton Avenue School
31.7779735,-82.3512397,Baxley High School (historical)
32.6062744,-82.351238,Swainsboro Elementary School
31.7807513,-82.3509619,Baxley School
31.7751958,-82.3498508,McDonough Institute (historical)
32.5965525,-82.3492934,Swainsboro Technical Institute
32.049081,-82.3481813,Parker School (historical)
31.7882514,-82.3470727,Appling County Junior High School
31.2132736,-82.3465173,Williams Heights School
32.0496365,-82.3465146,Toombs Central Elementary School
31.2168847,-82.3462395,Ava Street High School
31.2246622,-82.3462394,Alice Street School
32.5948858,-82.3456823,Swainsboro Middle School
33.2931984,-82.3445688,Anderson School (historical)
31.2071627,-82.3429061,Hazzard Hill School
32.5954414,-82.3417933,Swainsboro Primery School
31.2132738,-82.340128,Central Avenue High School
32.205743,-82.3401251,Robert Toombs Christian Academy
31.6874219,-82.3331836,Hopewell School (historical)
33.1837572,-82.3331798,Stellaville Junior High School
33.0734827,-82.3312357,Spring Bethel School
31.3691025,-82.3284605,Alabaha School (historical)
33.0204288,-82.3234579,Spies Hill School
32.2071322,-82.3215133,Lyons Junior High School
33.5531903,-82.320124,Kiokee School
33.6067997,-82.3201241,Walnut Grove School (historical)
31.1903825,-82.3197675,Memorial Drive Elementary School
32.2107433,-82.3192909,Lyons Elementary School
33.6462429,-82.3192908,China Hill School (historical)
33.4198611,-82.3184571,Harlem Elementary Junior High School
33.5879114,-82.3184573,North Columbia Elementary School
32.5726641,-82.3148483,Swainsboro High School
33.318753,-82.3142904,Luckie Grove School (historical)
33.4654153,-82.3120681,Harlem High School
33.0551499,-82.3106797,Lockhart School
33.0034848,-82.3104022,Dry Creek School (historical)
32.2057437,-82.3092905,Lyons Senior High School
32.59433,-82.308737,East Georgia College
33.2173672,-82.3084571,Thomas Spring Hill School
33.2656991,-82.3079014,Woodland School (historical)
32.9543195,-82.3073467,Farmers Grove School (historical)
31.2046638,-82.3067926,Southwood School
33.1151481,-82.3059573,Munjin School
31.1995406,-82.3048035,Southside Christian School
33.2095896,-82.3026237,Matthews Junior High School
33.4931923,-82.3026234,Ellis School
32.4718352,-82.302348,Lexsy School
31.4271566,-82.3009591,Ramah School (historical)
33.3109754,-82.2984567,Phillips School (historical)
32.0529713,-82.2981796,Johnson Corner School (historical)
33.4045837,-82.2970677,South Harlem School
33.3787512,-82.2937344,Westview School (historical)
33.7240185,-82.292068,Newberry School (historical)
33.1445915,-82.2909569,Atwell School
31.3454932,-82.2901248,Progress School (historical)
32.73127,-82.2790138,Summertown Elementary School
33.4765261,-82.278456,Central High School (historical)
31.981585,-82.2779016,Marvin Yancey School (historical)
32.8551555,-82.2745686,Clear Spring School (historical)
33.5279135,-82.272067,Smith School (historical)
33.3415301,-82.269845,Avington School (historical)
33.525969,-82.2676225,Columbia Middle School
33.0757047,-82.2637343,Green Grove School
31.2474419,-82.2631779,Center Hill School (historical)
33.1159812,-82.2595674,Williams Grove School
33.2973646,-82.2576226,McNair School (historical)
31.3246615,-82.2567892,Pine Bloom School (historical)
33.4440271,-82.2562333,Central School
33.7054083,-82.2554003,Lockhart School (historical)
33.0562608,-82.2531785,Hickory School (historical)
32.0826938,-82.2515112,New Branch School (historical)
33.567079,-82.2512332,Lamkin Grove School (historical)
31.3007737,-82.2509553,Ware Street Elementary School
32.2382439,-82.2490102,Blue Ridge School (historical)
33.4718041,-82.2481774,Water Branch School (historical)
31.3102178,-82.2465108,Grady Street Elementary School
31.3176666,-82.2444316,Blackshear Elementary School
32.8282119,-82.240679,Dinkins School
31.6754814,-82.2365133,Carters Chapel School (historical)
31.299385,-82.2359548,Blackshear Grammar School
31.5990958,-82.2351239,School Number 4
32.8204345,-82.2323454,Ogeechee Education Center
32.8212677,-82.2323454,Burke County High School
31.2966074,-82.2312325,Blackshear High School
33.145425,-82.2248445,Saint Clair School
33.3804178,-82.2228994,Henderson School (historical)
33.5134694,-82.2209546,Clanttian Grove School (historical)
31.3663272,-82.2190105,Hopewell School (historical)
31.3477167,-82.2187325,Beulah School (historical)
31.3438925,-82.2171974,Pierce County High School
31.3285497,-82.216979,Pierce County Middle School
32.9598752,-82.2145668,Campbells School (historical)
31.4932672,-82.2120668,Winn School (historical)
33.2979203,-82.2062326,Blythe Elementary School
33.2076453,-82.2053995,Palmer Elementary School
33.2981981,-82.2034547,Blythe High School
31.7182586,-82.1995678,Surrency High School
33.0257068,-82.1970664,Ebenezer School (historical)
33.4473602,-82.1970652,Grovetown Elementary School
32.8437678,-82.1956775,Inman School (historical)
31.2504982,-82.1856753,Boulevard School (historical)
30.4718994,-82.1840049,Canaday School (historical)
33.1245926,-82.1801214,Noahs Ark School (historical)
33.2765321,-82.180121,Palmer Academy (historical)
33.4662484,-82.1773425,Steiner School (historical)
31.5438214,-82.1737324,Piney Grove School (historical)
33.0582061,-82.1701214,Drone School (historical)
33.2468109,-82.1684541,Spring Hill School (historical)
30.4041228,-82.1673372,Sandusky School (historical)
33.1482031,-82.1670655,Boggs Academy
33.1182041,-82.16651,Hudson Hall School
33.5343021,-82.1659533,Enoch School (historical)
33.0537618,-82.162899,L D Hill School
33.1501475,-82.1628988,Walker Grove School (historical)
32.5873856,-82.1606776,Twin City Primary School
33.3184753,-82.1584537,Branton School
31.446325,-82.1567867,Mill Creek School (historical)
33.3737513,-82.1534534,King Spring School (historical)
33.542913,-82.153453,Gibbs School
33.2351447,-82.1476204,Carswell School (historical)
33.5251356,-82.147064,Evans High School
31.3833097,-82.1469289,Patterson Elementary School
33.4965252,-82.1467861,Westmont Elementary School
31.27022,-82.1445633,Mount Vernon School (historical)
33.5231912,-82.1401194,Bel Air Elementary School
33.2901429,-82.1395645,Pleasant Grove School
33.0204299,-82.1384541,Roberson Grove School (historical)
33.2054235,-82.1376203,Hopeful School
31.401049,-82.1370636,Patterson School
31.3232739,-82.1331743,Otter Creek School (historical)
31.4993791,-82.1328973,County Line School (historical)
30.7885642,-82.1317858,Davis School (historical)
33.5376352,-82.1309525,Evans Middle School
31.1869346,-82.1302441,Hoboken Elementary School
30.7068986,-82.1276181,Chesser School (historical)
32.4787778,-82.1242883,Reedy Creek School (historical)
33.3651405,-82.1223416,Bynes Chapel School (historical)
32.0843612,-82.1212312,Reidsville Elementary School
33.1393149,-82.11512,Red Hill School (historical)
33.0945942,-82.1148423,Quinnie Hall School
32.5076646,-82.1123438,Rosemary School (historical)
32.2357433,-82.1115081,Cedar Creek School (historical)
33.3937506,-82.111508,Friendship School (historical)
32.0851945,-82.111231,Reidsville High School
33.4993027,-82.110952,Augusta Preparatory School
32.1868566,-82.1087305,Collins Junior High School
33.5006916,-82.1087297,Augusta Country Day School
31.4571585,-82.106785,Oak Grove School (historical)
31.712984,-82.1067869,Neva School (historical)
33.506247,-82.1065075,Martinez School
33.4709703,-82.105952,Goodwin Chapel School (historical)
33.5237466,-82.1059519,South Columbia County Elementary School
32.4476693,-82.1015098,Pine Grove School (historical)
32.8815461,-82.1012304,Fairhaven School (historical)
33.4698592,-82.1006741,Reynolds School
32.8526582,-82.0990079,Buckhead Academy
33.3115312,-82.0981746,Hephzibah Elementary School
33.2584774,-82.0970637,Husher School (historical)
33.3945839,-82.0970632,Morgan Road Middle School
33.3023648,-82.0967857,Hephzibah Comprehensive High School
33.2995871,-82.0945635,Hephzibah Middle School
33.0598734,-82.0937309,Rocky Creek School
33.3173643,-82.0931745,Graham School
33.0209859,-82.0928977,Thomas School (historical)
31.924645,-82.0920644,Cow Ford School (historical)
32.7301621,-82.0898404,Lewis School (historical)
33.1023719,-82.089564,Beechwood School
31.5143793,-82.0881734,Farm Life School (historical)
33.4409712,-82.0876184,Barton Chapel Elementary School
33.4343048,-82.0862295,Rennison School (historical)
30.6494,-82.0834493,Toledo School (historical)
33.2082015,-82.0831746,Crossroads Christian School
30.9343962,-82.0776187,Petty School (historical)
33.5245798,-82.0765068,Augusta Christian Day School
33.4912473,-82.076229,Bayvale School (historical)
32.034086,-82.0709527,Shiloh School (historical)
33.4040281,-82.0706736,Meadowbrook Elementary School
32.2668521,-82.0703965,Bethesda School (historical)
30.8105095,-82.0690062,Sardis School (historical)
33.4270828,-82.0684513,Glenn Hills High School
33.4365269,-82.0684513,Glenn Hills School
32.3946183,-82.0681752,Metter Primary School
33.2759769,-82.0678964,Covenant School (historical)
33.4537485,-82.0676179,Wylds School (historical)
33.472359,-82.0676178,S D Copeland Elementary School
33.425694,-82.0656734,Glenn Hills Elementary School
32.3951738,-82.0653974,Metter High School
33.4215274,-82.0653958,Place of Worship:Bible Baptist School
33.4493043,-82.0645622,Columbia Junior High School
32.9037682,-82.0634517,Souders Grove School (historical)
32.3249023,-82.0615079,Central School (historical)
31.5927109,-82.0590065,Reddishville School (historical)
33.2126459,-82.0590075,Winters School (historical)
33.4343048,-82.0590067,Terrace Manor Elementary School
33.3931951,-82.0584512,Windsor Spring Elementary School
33.1162606,-82.0573411,Rowland Grove School
30.7749548,-82.0567831,Traders Hill School (historical)
32.4826659,-82.0553979,Union School (historical)
30.5694012,-82.054281,Boones Creek School (historical)
33.4768033,-82.0537286,Lake Forest Elementary School
33.483192,-82.0537285,Murray Hill School (historical)
33.4487487,-82.0528954,Bayvale Elementary School
30.58329,-82.0523367,Williams School (historical)
30.4074584,-82.0515013,Stokes School (historical)
33.4201386,-82.0506731,Augusta Area Vocational Technical School
33.4248606,-82.0503954,Lumpkin Road Baptist School
31.9121462,-82.0498413,Dinner Branch School (historical)
33.5179132,-82.0490062,Westside High School
32.4001732,-82.0487304,Metter Middle School
33.5131911,-82.0481727,Perrin School
33.4290271,-82.0476175,Hillcrest Baptist School
33.4006948,-82.0465065,Shiloh School (historical)
33.4481932,-82.0459507,Mayvale School (historical)
33.0295973,-82.0456745,Phillip Grove School
33.2118127,-82.0456738,Gresham School (historical)
30.490791,-82.0437244,Chism School (historical)
33.4829141,-82.0434505,Langford Middle School
33.5040246,-82.0434504,Merry Neighborhood School
33.4826363,-82.0420616,Forest Hills Elementary School
33.4290271,-82.0409507,Wheless Road School
32.9937654,-82.0401189,Days School (historical)
33.4876362,-82.0401171,Westminister Day School
33.496247,-82.0395615,Brian Merry Elementary School
33.080151,-82.0392853,Edmund Burke Academy
33.4895805,-82.0387282,Tutt Middle School
30.5249542,-82.0384479,Saint George Elementary School
33.4612482,-82.0384505,Aquinas High School
33.518191,-82.0384503,Warren Road Elementary School
33.1329269,-82.0359517,Waynesboro Mennonite School
32.9498781,-82.0351182,Porter School (historical)
33.0720958,-82.0342852,Blounts Chapel School
33.4001393,-82.0340062,Rollins School
33.3995837,-82.0317839,Sego Middle School
31.6691465,-82.0306193,Odum Elementary School
31.1957229,-82.0296529,Brantley County High School
33.3684737,-82.0287285,Gracewood State School
33.0951506,-82.0270628,Blakeney Elementary School
33.4751366,-82.0270613,Mount Saint Joseph Academy
33.3704181,-82.0259506,Gracewood Elementary School
31.1929628,-82.0250331,Brantley County Middle School
33.4768032,-82.0240057,Augusta College
33.0826511,-82.0234516,Burke County Middle School
33.0062651,-82.0231741,Grays Grove School (historical)
33.4195829,-82.0228948,Fleming School
31.4860616,-82.0223762,Screven Elementary School
33.2579222,-82.0220621,Berlin School (historical)
33.4331937,-82.0217835,Bungalow Road Elementary School
33.0943174,-82.0206737,Waynesboro Elementary School
33.4459709,-82.0206723,Murphy High School
33.0932063,-82.0201182,Waynesboro High School
33.4820807,-82.0201167,Weed School
31.7368753,-82.0198399,Piney Grove School (historical)
33.2998651,-82.0198397,Rose Hill School (historical)
33.4795808,-82.0187278,Robinson School
33.3090314,-82.0176174,Pine Hill School (historical)
33.4190275,-82.0167835,George P Butler High School
33.4681924,-82.0159499,Monte Sano School
33.5168021,-82.0159498,National Hills Elementary School
32.6671081,-82.0151165,Norwood School (historical)
33.478192,-82.0151166,Episcopal Day School
33.1904248,-82.01484,Hammond Academy (historical)
30.8167822,-82.0140291,Folkston Elementary School
33.4115277,-82.0137279,A Dorothy Hains Elementary School
30.846621,-82.0128933,Charlton County High School
33.4023614,-82.0126169,Southside Elementary School
33.4768032,-82.0123387,Broad Oaks School (historical)
33.5095799,-82.0123386,Garrett School
33.4431933,-82.0101166,Augusta Christian Academy
33.3918062,-82.009839,Georgia Training School
33.444582,-82.0092832,Wilkinson Garden School
33.4901359,-82.0062274,Curtis Baptist High School
33.4737476,-82.0053942,Richmond Academy
30.8416212,-82.0045596,Folkston Middle School
33.472081,-82.0034496,Lamar School
30.845699,-82.0017681,Charlton County High School
33.455415,-82.0003941,T W Josey High School
33.4443043,-81.9984496,Jenkins School
33.4443043,-81.9984496,Levi White School
32.4679447,-81.9978965,Main High School (historical)
33.4701367,-81.997894,Paine College
32.3637874,-81.9976181,Franklin School (historical)
33.4743032,-81.9976162,Tubman Junior High School
30.908009,-81.9973375,Mount Zion Church (historical)
33.4815252,-81.9973384,Milledge School
31.6135452,-81.9965046,Bethel School (historical)
31.5818792,-81.9962265,Empire School (historical)
30.8193854,-81.9956111,Bethune Elementary School
30.8196772,-81.9953925,Bethone Middle School
31.7638197,-81.9951172,New Hope School (historical)
33.1807031,-81.9931729,Gordon Hill School (historical)
31.8796486,-81.9928955,Appleton School (historical)
33.0807071,-81.9920621,Burke County Comprehensive High School
33.4568039,-81.9920605,Collins School
33.4718034,-81.9917827,Augusta Vocational School
33.4718034,-81.9917827,Woodlawn Grammar School (historical)
32.8334942,-81.9912267,Friendship School (historical)
33.4829141,-81.9898382,Martha Lester School
32.2007448,-81.9890063,Undine School (historical)
32.7279418,-81.988448,Gordons School (historical)
33.4523596,-81.9873383,A C Griggs Alternative School
33.4701368,-81.9851159,University of Georgia Medical College
33.4629149,-81.9845603,Walker School
31.1927939,-81.9843427,Nahunta Elementary School
32.2357431,-81.9842838,Eason School (historical)
32.4260045,-81.982618,Sapling Grove School (historical)
33.4676369,-81.9823381,Hanes Institute (historical)
33.4676369,-81.9817825,Laney High School
33.4737478,-81.9817824,Evans School
33.4656926,-81.9815048,A R Johnson Junior High School
32.6346088,-81.9795605,Rooty Branch School (historical)
31.7343764,-81.9790056,Madray Spring School (historical)
33.4648593,-81.9790047,Saint Benedict of the Moors Industrial School
31.3043871,-81.9781701,Menor School (historical)
31.524103,-81.9781701,Millikin Crossing School (historical)
32.0060327,-81.9778957,Beulah School (historical)
33.4606928,-81.9770602,Sacred Heart School (historical)
33.464026,-81.9770602,Immaculate Conception School
32.1504698,-81.9767839,Bellville School (historical)
32.087973,-81.9765065,Bay Branch School (historical)
33.4623594,-81.9756712,Floyd School
32.1224157,-81.974284,Smith School (historical)
33.4737479,-81.9731711,Davison School
31.9246472,-81.9670618,Matlock School (historical)
31.960757,-81.9665065,Vance School (historical)
33.471248,-81.9662266,Christian Brothers School (historical)
33.4718036,-81.9656709,Saint Marys School (historical)
32.4437814,-81.9648397,Fishtrap School (historical)
30.9652303,-81.9634479,Prescott School (historical)
33.2045912,-81.9634501,Colson School (historical)
33.2526449,-81.9623388,McBean School (historical)
33.4626373,-81.9615043,Craig School
32.607665,-81.9609494,Rock Hill School (historical)
32.1307489,-81.9584503,Ennis Branch School (historical)
31.5960463,-81.9576152,Flint Branch School (historical)
31.1685581,-81.9573366,Pine Bloom School (historical)
33.4701371,-81.9559485,Honghton School
33.4701371,-81.9559485,Houghton Elementary School
31.0418952,-81.9553923,Oquin School (historical)
31.6657672,-81.9540047,Red Hill School (historical)
32.8132175,-81.9520591,Jenkins County Middle School
32.813773,-81.9520591,Jenkins County Elementary School
32.5065549,-81.9476171,Enterprise School (historical)
32.8082177,-81.9462257,Rosenwald School (historical)
33.165704,-81.9456721,Spring Branch School (historical)
33.2159798,-81.945672,Red School (historical)
33.4554155,-81.9453929,Hornsby School
31.6896556,-81.9448381,Consolidated School (historical)
33.231257,-81.9448386,Hatchers School (historical)
32.8059956,-81.9423367,Jenkins County Primary School
32.8096065,-81.9415034,Jenkins County High School
31.8957599,-81.9403947,Zaraigh School (historical)
33.4590266,-81.938726,East Augusta Middle School
32.5387774,-81.9356718,Portal Primary School
32.5384996,-81.9348385,Portal High School
31.0827276,-81.9345582,Davidson School (historical)
31.9434666,-81.9341231,Glennville Elementary School
31.9432581,-81.9340058,Glennville Middle School
32.1585256,-81.9340053,Hagan School (historical)
31.7254884,-81.9337272,Oglethorpe School (historical)
31.8815938,-81.9323389,Kennedy School (historical)
32.1638032,-81.9323386,Brewton School (historical)
31.9915896,-81.9320615,Eunice School (historical)
32.0221436,-81.9317836,Eunice School (historical)
32.1015841,-81.9292832,Mount Zion School (historical)
31.1321706,-81.9278914,White School (historical)
31.9332586,-81.9262279,Seckinger Primary School
32.674332,-81.9251145,Long Branch School (historical)
31.9259722,-81.9249075,Glennville Christian Academy
32.9434905,-81.9223381,Cullen School (historical)
31.9326136,-81.9198079,Glennville Middle School
31.6174324,-81.918546,Wayne County High School
31.8390957,-81.9184497,Beaverdam School (historical)
31.3532758,-81.918447,Philadelphia School (historical)
32.1621368,-81.9181716,Claxton Elementary School
31.6068803,-81.9178927,Christian Park Academy
32.2676866,-81.9165046,Croatan School (historical)
32.8234951,-81.9165032,Needful School (historical)
32.1635256,-81.9162271,Claxton High School
32.5587779,-81.9148377,Bradwell School (historical)
32.1743585,-81.9145604,Evans County High School
32.9409906,-81.9145601,Cullins School (historical)
31.6165136,-81.9145254,Martha Puckett Middle School
32.9615454,-81.9134492,Burton School (historical)
31.6219058,-81.9096385,Altamaha Technical College
32.4771141,-81.9076158,Byrd School (historical)
32.2276893,-81.9073377,Sikes School (historical)
32.0985291,-81.9053939,Brewton Mill School (historical)
33.0351538,-81.9045605,Red Hill School (historical)
31.6166894,-81.902921,James E Bacon Elementary School
31.6166026,-81.9028926,Wayne County Junior High School
31.5343824,-81.9026142,Landmark Training Center
32.9718229,-81.9026158,Florence School (historical)
31.2635563,-81.9017799,Strickland School (historical)
32.4443393,-81.9009488,Alderman High School (historical)
32.8682158,-81.9001146,Little Buckhead School (historical)
31.9102043,-81.8990051,Buck Branch School (historical)
31.9390921,-81.8978941,Ella Grove School (historical)
32.5137791,-81.8978932,Willow Hill School
31.6181094,-81.8978313,New Testament Baptist School
31.6449353,-81.8962261,Spring Grove School (historical)
32.0307549,-81.8953941,Midway School
31.6085474,-81.8926147,Orange Street School
31.8243744,-81.8920603,Howard Chapel School (historical)
32.6154446,-81.8903921,Engleside School (historical)
32.2599099,-81.8901151,Grinner School (historical)
30.9366201,-81.888723,Burnt Fort School (historical)
32.9401575,-81.8884485,Habersham School (historical)
32.0296438,-81.8881716,Jennie School (historical)
